id;siglaTipo;descricaoTipo;dataApresentacao;ano;ementa;urlInteiroTeor
1278965;PL;Projeto de Lei;2015-05-14;2015;Institui nova causa de aumento de pena aos crimes contra a honra, em sítios ou por meio de mensagens eletrônicas difundidas pela Internet, e determina à Autoridade Policial que promova, mediante requerimento de quem tem qualidade para intentar a respectiva ação penal, o acesso ao sítio indicado e respectiva impressão do material ofensivo, lavrando-se o competente termo.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1334460
2297953;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070519
2250864;PL;Projeto de Lei;2020-04-29;2020;Dispõe sobre a identificação pessoal dos usuários de rede social e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1887892
20208;PL;Projeto de Lei;1997-10-21;1997;Dispõe sobre o direito de resposta.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15529
2298903;ERD;Emenda de Redação em Plenário;2021-09-15;0;Emenda de redação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2074048
2298038;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070771
2229376;PL;Projeto de Lei;2019-11-12;2019;Altera a Lei nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil, para estabelecer o direito à portabilidade de dados pessoais ao usuário de provedores de aplicações de internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833378
2270254;PL;Projeto de Lei;2021-02-12;2021;Disciplina os critérios para retirada de conteúdo gerado por usuário de redes sociais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1963658
2300885;PL;Projeto de Lei;2021-09-29;2021;Altera as Leis nºs 12.965, de 23 de abril de 2014, a Lei nº 8.987, de 13 de fevereiro de 1995 e Lei nº 13.709, de 14 de agosto de 2018, para dispor sobre a transparência e reparação do uso indevido de dados pessoais por empresas de internet de grande porte e por delegatárias de serviços públicos essenciais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2081986
2319327;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;0;Emenda ao PL 2630/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155770
2297756;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Consolida as regras eleitorais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069632
2298937;ERD;Emenda de Redação em Plenário;2021-09-15;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2074196
2319421;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156214
2299965;RDF;Redação Final;2021-09-15;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2078268
2297789;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Emenda ao PL 112, de 2021 que institui o código eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069767
2319385;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156109
2297924;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Regra eleitoral  que dispõe sobre o  afastamento dos profissionais de rádio e TV;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070371
2192991;PL;Projeto de Lei;2019-02-25;2019;Dispõe sobre a obrigatoriedade de União, Estados, Municípios e Distrito Federal informarem o valor gasto com publicidade em cada anúncio que for veiculado, seja no rádio, TV ou mídia impressa.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1714513
2297803;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069811
2297557;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068864
2319455;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156342
2297460;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068487
2319453;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156334
2297462;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o código eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068493
2298687;EMA;Emenda Aglutinativa de Plenário;2021-09-14;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2073268
1992949;SBT;Substitutivo;2015-10-06;0;Acrescenta inciso V ao art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1395933
946034;PL;Projeto de Lei;2015-02-05;2015;Acrescenta inciso V ao art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1298301
2302236;SBT;Substitutivo;2021-10-07;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2087267
2319454;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156338
2078424;PL;Projeto de Lei;2016-03-01;2016;Dispõe sobre a obrigatoriedade de a União divulgar os recursos públicos destinados à publicidade institucional, de utilidade pública, mercadológica, legal, de patrocínio de apoio cultural.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1437962
327492;PL;Projeto de Lei;2006-06-14;2006;Dispõe sobre a obrigatoriedade de divulgação dos custos totais da propaganda ou publicidade oficial em todas as ações de comunicação da Administração Pública  direta, autarquias, fundações, empresas públicas e sociedades de economia mista.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=402975
538530;PL;Projeto de Lei;2012-03-22;2012;Dispõe sobre o exercício do direito de resposta previsto no art. 5º, inciso V, da Constituição Federal, e dá outras providencias.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=973901
2297414;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Dê-se aos incisos VI e VIII do art. 391 do substitutivo apresentado ao Projeto de Lei Complementar nº 112, de 2021, a seguinte redação, e, por decorrência, suprima-se o inciso VII do mesmo dispositivo (renumerando-os).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068350
424884;PL;Projeto de Lei;2009-03-03;2009;Altera a redação do art. 8º da Lei nº 8.666, de 21 de junho de 1993, estabelecendo a obrigatoriedade na divulgação da origem dos recursos de obras decorrentes de emendas parlamentares.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=635151
21043;PL;Projeto de Lei;1998-06-30;1998;Revoga a Lei nº 5.250, de 9 de fevereiro de 1967, que regula a liberdade de manifestação do pensamento e de informação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=19217
2270466;PL;Projeto de Lei;2021-02-19;2021;Altera o Art. 18 da Lei nº 12.965, de 23 de abril de 2014, o Marco Civil da Internet - MCI, para proibir a censura sobre palavras e expressões ou posições políticas nos conteúdos postados por usuários na rede mundial de computadores.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1964575
2055705;PL;Projeto de Lei;2015-11-18;2015;Regulamenta a publicidade dos atos, programas, obras, serviços e campanhas dos órgãos e entidades públicas, da administração direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios, nos termos do art. 22, XXIX e do art. 37, § 1º da Constituição Federal.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1414914
2294308;PL;Projeto de Lei;2021-08-16;2021;Altera o Marco Civil da Internet - Lei nº 12.965, de 23 de abril de 2014 - para proibir a exclusão de postagens em redes sociais sem que se tenha concedido direito de ampla defesa e ao contraditório ao usuário responsável pela postagem, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2057399
2233134;PL;Projeto de Lei;2019-12-10;2019;Dispõe Altera a Lei nº 12.965, de 23 de abril de 2014, para vedar o anonimato na utilização de aplicações de internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844199
2298044;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070798
16730;PL;Projeto de Lei;1991-06-28;1991;Concede anistia aos crimes praticados por meio de imprensa.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15516
2196504;PL;Projeto de Lei;2019-04-02;2019;Institui a Semana Nacional de enfrentamento a Fake News, a ser comemorada, anualmente, em todo o território nacional na primeira semana de abril e Cria o Dia Nacional de enfrentamento as Fake News a ser comemorado todo dia 1 de abril de cada ano e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727384
2297899;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070271
2297424;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068388
2297906;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070302
2219883;PL;Projeto de Lei;2019-09-11;2019;Altera a Lei n.º 4.737, de 15 de julho de 1965 - Código Eleitoral, para agravar as penas dos crimes eleitorais de calúnia, difamação e injúria e para prever causas de aumento de pena para os mesmos delitos, nas hipóteses em que eles venham a ser praticados por meio virtual, com o emprego da Internet, de redes sociais ou de aplicativos de troca de mensagens instantâneas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1806035
15820;PL;Projeto de Lei;1991-04-24;1991;"Revoga parágrafo 3º do art. 20 da Lei nº 5.250, de 09 de fevereiro de 1967, que ""regula a liberdade de manifestação do pensamento e de informação"".";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=200667
1598893;SBT;Substitutivo;2015-08-06;0;SUBSTITUTIVO AOS PROJETOS DE LEI NoS 215, 1.547 E 1.589, DE 2015;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1367980
2260863;PL;Projeto de Lei;2020-08-24;2020;Dispõe sobre a responsabilização de agentes públicos na divulgação de material com conteúdo discriminatório e difamatório em plataformas digitais oficiais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1924790
2199771;PL;Projeto de Lei;2019-05-02;2019;Altera o art. 19 da Lei nº 12.965, de 23 de abril de 2014, para estabelecer a obrigação de indisponibilidade de conteúdo apontado como infringente em boletim de ocorrência policial.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1739953
2305961;SBT;Substitutivo;2021-11-08;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2100348
2136633;PL;Projeto de Lei;2017-05-10;2017;Dispõe sobre a aplicação de multa pela divulgação de informações falsas pela rede social e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1556903
2298940;ERD;Emenda de Redação em Plenário;2021-09-15;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2074213
2319406;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156173
2292163;PLP;Projeto de Lei Complementar;2021-08-03;2021;"Institui o Código Eleitoral.

NOVA EMENTA: Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2050061
2297334;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Suprima-se o §8º do Art.181 do Substitutivo da Relatora ao Projeto de Lei Complementar nº 112, de 2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068107
2297960;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070542
2254270;PL;Projeto de Lei;2020-06-02;2020;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1899849
2284411;PL;Projeto de Lei;2021-05-24;2021;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Co´digo Penal), para tipificar o crime de prescrição de produto destinado a fins terapêuticos ou medicinais sem comprovação científica.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2017035
2319442;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156282
2297915;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070335
2169215;PL;Projeto de Lei;2018-03-13;2018;Dispõe sobre a destinação de recursos financeiros para a publicidade de atos administrativos.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643823
2241947;PL;Projeto de Lei;2020-03-25;2020;Acrescenta o artigo 283 A no decreto 2848/40 Código Penal, para incluir o crime de divulgação de falsa de cura ou diminuição de sintomas de doenças por produtos ou outro qualquer meio, que não estejam autorizados pelo poder público, crime  agravado em época de endemia, epidemia e pandemia;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1870337
2289026;PL;Projeto de Lei;2021-07-01;2021;Altera a Lei Nº 12.965, de 23 de abril de 2014, para proteger a liberdade de expressão veiculada em redes sociais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2037370
2319325;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;0;Emenda ao PL 2630/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155762
15634;PL;Projeto de Lei;1999-04-08;1999;Disciplina a veiculação de programação de redes em emissoras locais de radiodifusão.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15513
2087819;EMR;Emenda de Relator;2016-06-14;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1467420
2297784;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069749
595721;PL;Projeto de Lei;2013-10-09;2013;Dispõe sobre a proibição de veiculação de propaganda oficial, realizada com recursos públicos da União, sobre obras não concluídas e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1153259
336730;PL;Projeto de Lei;2006-11-23;2006;Dispõe sobre a realização de publicidade oficial no âmbito da administração pública federal e altera as Leis nºs 8.429, de 2 de junho de 1992, e  6.404, de 15 de dezembro de 1976.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=426627
2056227;EMR;Emenda de Relator;2015-11-24;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1416703
556779;PL;Projeto de Lei;2012-10-10;2012;Altera o art. 171 do Decreto-Lei nº 2.848, de 7.12.1940 (Código Penal) para tipificar como crime o estelionato eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1030118
2319451;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156325
50559;SBT;Substitutivo;1997-04-30;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=30616
2297799;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069797
2271138;PL;Projeto de Lei;2021-03-02;2021;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre direito de ampla defesa e contraditório pela indisponibilização ou qualquer intervenção sem ordem judicial do provedor de aplicações sobre conteúdo gerado por terceiros.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1968646
2229155;SBT;Substitutivo;2019-11-07;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832157
2297955;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Acrescenta inciso ao Art. 531 do Projeto de Novo Código Eleitoral para tornar a obrigatória a participação em debates dos candidatos à Presidência da República, nos termos deste Projeto;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070527
2297917;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Propaganda Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070343
2254496;PL;Projeto de Lei;2020-06-03;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, para estabelecer procedimentos para a remoção ou redução do alcance de conteúdos e perfis por provedores de aplicações de internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900634
2299126;AA;Autógrafo;2021-09-16;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2075035
15534;PL;Projeto de Lei;1991-04-02;1991;Dispõe sobre a liberdade de manifestação do pensamento e informação e dá outras providências;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15528
2285903;PL;Projeto de Lei;2021-06-08;2021;Altera a Lei nº 13.709, de 14 de agosto de 2018, para dispor sobre direito de defesa e de portabilidade em caso de bloqueio de conta em rede social.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2023883
2297416;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Dê-se ao art. 197 do substitutivo apresentado ao Projeto de Lei Complementar nº 112, de 2021, a seguinte redação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068361
2297523;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068693
304270;PL;Projeto de Lei;2005-10-25;2005;Dispõe sobre a realização de ações publicitárias no âmbito da Administração Pública Federal e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=350397
2319373;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156046
2297931;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070456
2297904;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070292
2316264;PL;Projeto de Lei;2022-02-24;2022;Estabelece a obrigatoriedade de que pessoas jurídicas, ainda que sediadas no exterior, que atuem no País, com prestação de serviços digitais e alcance igual ou superior a 5.000.000 (cinco milhões) de usuários, disponham de representante legal no País, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2140583
2297361;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Suprima-se do texto do Projeto de Lei Complementar o inciso XIV e os §§ 8.º e 9.º do art. 181.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068219
550880;PL;Projeto de Lei;2012-07-05;2012;Dispõe sobre a obrigatoriedade de divulgação, pelos órgãos e entidades da administração pública federal, dos gastos relativos às publicidades oficiais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1010412
544335;PL;Projeto de Lei;2012-05-10;2012;Dispõe sobre parâmetros legais para veiculação da propaganda institucional da Administração Pública, direta e indireta, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=990863
