id;siglaTipo;descricaoTipo;dataApresentacao;ano;ementa;urlInteiroTeor
2289026;PL;Projeto de Lei;2021-07-01;2021;Altera a Lei Nº 12.965, de 23 de abril de 2014, para proteger a liberdade de expressão veiculada em redes sociais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2037370
2319325;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;0;Emenda ao PL 2630/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155762
15634;PL;Projeto de Lei;1999-04-08;1999;Disciplina a veiculação de programação de redes em emissoras locais de radiodifusão.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15513
2087819;EMR;Emenda de Relator;2016-06-14;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1467420
2297784;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069749
595721;PL;Projeto de Lei;2013-10-09;2013;Dispõe sobre a proibição de veiculação de propaganda oficial, realizada com recursos públicos da União, sobre obras não concluídas e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1153259
336730;PL;Projeto de Lei;2006-11-23;2006;Dispõe sobre a realização de publicidade oficial no âmbito da administração pública federal e altera as Leis nºs 8.429, de 2 de junho de 1992, e  6.404, de 15 de dezembro de 1976.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=426627
2056227;EMR;Emenda de Relator;2015-11-24;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1416703
556779;PL;Projeto de Lei;2012-10-10;2012;Altera o art. 171 do Decreto-Lei nº 2.848, de 7.12.1940 (Código Penal) para tipificar como crime o estelionato eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1030118
2319451;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156325
50559;SBT;Substitutivo;1997-04-30;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=30616
2297799;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069797
2271138;PL;Projeto de Lei;2021-03-02;2021;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre direito de ampla defesa e contraditório pela indisponibilização ou qualquer intervenção sem ordem judicial do provedor de aplicações sobre conteúdo gerado por terceiros.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1968646
2229155;SBT;Substitutivo;2019-11-07;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832157
2297955;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Acrescenta inciso ao Art. 531 do Projeto de Novo Código Eleitoral para tornar a obrigatória a participação em debates dos candidatos à Presidência da República, nos termos deste Projeto;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070527
2297917;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Propaganda Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070343
2254496;PL;Projeto de Lei;2020-06-03;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, para estabelecer procedimentos para a remoção ou redução do alcance de conteúdos e perfis por provedores de aplicações de internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900634
2299126;AA;Autógrafo;2021-09-16;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2075035
15534;PL;Projeto de Lei;1991-04-02;1991;Dispõe sobre a liberdade de manifestação do pensamento e informação e dá outras providências;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15528
2285903;PL;Projeto de Lei;2021-06-08;2021;Altera a Lei nº 13.709, de 14 de agosto de 2018, para dispor sobre direito de defesa e de portabilidade em caso de bloqueio de conta em rede social.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2023883
2297416;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Dê-se ao art. 197 do substitutivo apresentado ao Projeto de Lei Complementar nº 112, de 2021, a seguinte redação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068361
2297523;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068693
304270;PL;Projeto de Lei;2005-10-25;2005;Dispõe sobre a realização de ações publicitárias no âmbito da Administração Pública Federal e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=350397
2319373;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156046
2297931;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070456
2297904;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070292
2053095;PL;Projeto de Lei;2015-11-05;2015;"Altera o Código Penal (Decreto-Lei nº 2.848, de 7 de dezembro de 1940), para tipificar o crime de ""estelionato eleitoral"", tendo como sujeitos ativos os Chefes dos Poderes Executivo Federal, Estadual e Municipal que descumprirem os compromissos de campanha assumidos publicamente e entregues à Justiça Eleitoral como requisito para obtenção dos respectivos registros de candidatura.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1409317
498876;PL;Projeto de Lei;2011-04-19;2011;Dispõe sobre o direito de resposta ou retificação do ofendido por matéria divulgada, publicada ou transmitida por veículo de comunicação social.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=861185
2297368;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068237
253548;PL;Projeto de Lei;2004-05-13;2004;Revoga os artigos 51 e 52 da Lei nº 5.250, de 9 de fevereiro de 1967, que regula a liberdade de manifestação do pensamento e da informação, sobre dano moral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=218266
2319427;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156237
2297423;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Institui o Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068385
477864;SBT;Substitutivo;2010-05-19;0;Disciplina a publicidade e propaganda dos Poderes Executivos, Legislativos e Judiciário, e entidades da administração indireta.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=770377
2297916;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070339
121389;PL;Projeto de Lei;2003-06-25;2003;Acrescenta ao art. 55 da Lei nº 8.666 de 21 de junho de 1993, o parágrafo que discrimina.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=142904
2319329;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;0;Emenda ao PL 2630/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155778
542822;PRC;Projeto de Resolução de Alteração do Regimento e outros;2012-04-25;2012;Altera a Resolução nº 25, de 2001, que instituiu o Código de Ética e Decoro Parlamentar da Câmara dos Deputados, para incluir dentre as condutas que atentam contra o decoro parlamentar, a contratação de empresas doadoras na campanha eleitoral pelo parlamentar beneficiado e acrescentar obrigação de o parlamentar apresentar lista de doadores de campanha.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=986245
1806242;SBT;Substitutivo;2015-10-01;0;Acrescenta inciso V ao art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1394145
2297797;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Altera o inciso IV do Art. 369 do Projeto de Novo Código Eleitoral, para assegurar programas de promoção e difusão de participação política da população de mulheres, povos indígenas, negros e LGBTQIA+.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069789
2319330;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;0;Emenda ao PL 2630/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155782
2219333;PL;Projeto de Lei;2019-09-10;2019;Altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para estabelecer mecanismo de verificação de identidade, por meio do CPF, para pessoas físicas, ou do CNPJ, para pessoas jurídicas, dos perfis ativos em aplicações de internet que atuem como redes sociais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1804641
2297958;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-09;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070538
2056226;EMR;Emenda de Relator;2015-11-24;0;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1416703
2297535;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Estabelece a participação obrigatória em debates de candidatos majoritários no período eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068725
2269422;PL;Projeto de Lei;2021-02-05;2021;Dispõe sobre a responsabilidade civil de provedores de aplicações de internet pela atividade de moderação, na forma de rotulagem de conteúdo que expresse a opinião de usuário, e assim caracterize exercício de liberdade fundamental.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1961002
2230688;PL;Projeto de Lei;2019-11-26;2019;Altera a Lei nº 12.232, de 29 de abril de 2010, para vedar a contratação de serviços de publicidade e propaganda pelos entes federados cujo montante da despesa autorizada em cada exercício financeiro seja superior ao total das receitas estimadas para o mesmo período;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1837560
2297807;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069821
2297785;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;0;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069753
1307134;PL;Projeto de Lei;2015-06-12;2015;Altera a Lei nº 12.232, de 29 de abril de 2010, que dispõe sobre normas de contratação pela administração pública de serviços de publicidade, com o intuito de limitar a realização de despesas com publicidade e propaganda dos órgãos públicos no âmbito da administração pública direta e indireta e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1348256
18850;PL;Projeto de Lei;2000-05-03;2000;Altera o parágrafo 1º do art. 1º e art. 7º da Lei nº 5.250, de 9 de fevereiro de 1967, Lei de Imprensa.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=22711
2297536;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;0;Altera o PLP 112/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068728
478047;PL;Projeto de Lei;2010-05-19;2010;Normatiza a publicidade no âmbito da administração pública federal direta e indireta.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=770890
2254760;PL;Projeto de Lei;2020-06-08;2020;Dispõe sobre a transparência nos anúncios publicitários da Administração Direta, Empresas Públicas, Estatais, Autarquias, Fundações, Poder Legislativo, Poder Judiciário, Ministério Público, Defensoria Pública e Tribunal de Contas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1901806
2319439;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;0;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156272
2238402;PL;Projeto de Lei;2020-03-04;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre o exercício da atividade jornalística na rede mundial de computadores.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1862539
2253673;PL;Projeto de Lei;2020-05-26;2020;Altera o Marco Civil da Internet -Lei nº 12.965, de  23 de abril de 2014, e a Lei do Sistema Brasileiro de Defesa da Concorrência -Lei nº. 12.529/2011.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1897472
